total_sqft,bath,bhk,price,location
4395.0,3.0,3,240.0,1st Block Jayanagar
845.0,2.0,2,55.0,1st Block Jayanagar
2511.0,3.0,3,205.0,1st Block Jayanagar
1660.0,2.0,3,105.0,1st Block Jayanagar
1200.0,2.0,2,65.0,1st Block Jayanagar
1200.0,3.0,3,90.0,1st Block Jayanagar
782.0,2.0,2,55.68,1st Block Jayanagar
1800.0,3.0,3,120.0,1st Block Jayanagar
1413.0,2.0,3,75.0,1st Block Jayanagar
945.0,2.0,2,54.0,1st Block Jayanagar
1870.0,3.0,3,110.0,1st Block Jayanagar
1260.0,2.0,3,85.05,1st Block Jayanagar
2795.0,4.0,3,235.0,1st Block Jayanagar
1904.0,3.0,3,150.0,1st Block Jayanagar
2000.0,3.0,3,175.0,1st Block Jayanagar
1500.0,3.0,3,100.0,1st Block Jayanagar
1783.0,3.0,3,115.0,1st Block Jayanagar
912.0,2.0,3,70.0,1st Block Jayanagar
1580.0,3.0,3,100.0,1st Block Jayanagar
1415.0,3.0,3,78.0,1st Block Jayanagar
2405.0,4.0,3,260.0,1st Block Jayanagar
1500.0,2.0,2,115.0,1st Block Jayanagar
1060.0,2.0,2,60.0,1st Block Jayanagar
2600.0,8.0,8,180.0,1st Block Jayanagar
1285.0,2.0,2,72.5,1st Block Jayanagar
4050.0,3.0,3,280.0,1st Block Jayanagar
1280.0,2.0,2,69.0,1st Block Jayanagar
3045.0,3.0,3,170.0,1st Block Jayanagar
900.0,2.0,2,110.0,1st Block Jayanagar
1560.0,3.0,3,115.0,1st Block Jayanagar
1200.0,4.0,4,165.0,1st Block Jayanagar
1645.0,3.0,3,95.0,1st Block Jayanagar
1200.0,2.0,2,79.0,1st Block Jayanagar
1350.0,2.0,3,140.0,1st Block Jayanagar
1800.0,3.0,3,150.0,1st Block Jayanagar
1762.0,3.0,3,125.0,1st Block Jayanagar
1200.0,3.0,3,90.0,1st Block Jayanagar
2023.71,3.0,3,275.0,1st Block Jayanagar
2150.0,4.0,3,240.0,1st Block Jayanagar
3309.0,4.0,4,325.0,1st Block Jayanagar
5000.0,9.0,11,360.0,1st Block Jayanagar
1150.0,2.0,2,126.0,1st Block Jayanagar
1200.0,2.0,2,74.0,1st Block Jayanagar
1753.0,3.0,3,120.0,1st Block Jayanagar
720.0,2.0,2,45.0,1st Block Jayanagar
1200.0,3.0,4,165.0,1st Block Jayanagar
700.0,1.0,1,41.0,1st Block Jayanagar
1595.0,3.0,3,115.0,1st Block Jayanagar
1353.0,2.0,2,110.0,1st Block Jayanagar
1200.0,2.0,1,85.0,1st Block Jayanagar
1325.0,2.0,3,90.0,1st Block Jayanagar
1056.0,2.0,2,80.0,1st Block Jayanagar
1544.0,3.0,3,120.0,1st Block Jayanagar
1200.0,2.0,2,65.0,1st Block Jayanagar
540.0,1.0,1,36.0,1st Block Jayanagar
1578.0,3.0,3,180.0,1st Block Jayanagar
1600.0,2.0,2,115.0,1st Block Jayanagar
416.0,1.0,1,18.5,1st Block Jayanagar
834.0,1.0,1,60.0,1st Block Jayanagar
1125.0,4.0,3,70.0,1st Block Jayanagar
3000.0,5.0,4,260.0,1st Block Jayanagar
2160.0,5.0,6,250.0,1st Block Jayanagar
469.0,1.0,1,25.0,1st Block Jayanagar
1630.0,2.0,2,200.0,1st Block Jayanagar
1200.0,2.0,3,70.0,1st Block Jayanagar
1350.0,3.0,3,77.0,1st Block Jayanagar
4046.0,4.0,4,445.0,1st Block Jayanagar
1180.0,2.0,3,78.34,1st Block Jayanagar
1355.0,2.0,2,115.0,1st Block Jayanagar
600.0,1.0,1,50.0,1st Block Jayanagar
1875.0,3.0,3,165.0,1st Block Jayanagar
600.0,2.0,2,55.0,1st Block Jayanagar
1750.0,3.0,3,120.0,1st Block Jayanagar
1092.0,2.0,3,98.5,1st Block Jayanagar
1855.0,3.0,3,225.0,1st Block Jayanagar
425.0,1.0,1,20.03,1st Block Jayanagar
600.0,1.0,1,60.0,1st Block Jayanagar
1468.0,2.0,2,140.0,1st Block Jayanagar
4300.0,5.0,4,550.0,1st Block Jayanagar
775.0,2.0,2,55.0,1st Block Jayanagar
1352.0,3.0,3,135.0,1st Block Jayanagar
1200.0,3.0,4,95.0,1st Block Jayanagar
1976.0,3.0,3,184.0,1st Block Jayanagar
5500.0,4.0,4,600.0,1st Block Jayanagar
1200.0,3.0,3,95.0,1st Block Jayanagar
1180.0,2.0,2,69.0,1st Block Jayanagar
686.0,1.0,1,17.0,1st Block Jayanagar
1500.0,4.0,4,180.0,1st Block Jayanagar
1282.0,2.0,2,87.0,1st Block Jayanagar
1500.0,2.0,3,95.0,1st Block Jayanagar
1300.0,1.0,2,115.0,1st Block Jayanagar
530.0,1.0,1,20.0,1st Block Jayanagar
1350.0,2.0,2,80.0,1st Block Jayanagar
2400.0,6.0,8,125.0,1st Block Jayanagar
1141.0,2.0,2,62.0,1st Block Jayanagar
950.0,1.0,1,40.0,1st Block Jayanagar
1480.0,3.0,3,90.0,1st Block Jayanagar
1600.0,3.0,3,90.0,1st Block Jayanagar
1200.0,4.0,4,135.0,1st Block Jayanagar
1500.0,3.0,3,115.0,1st Block Jayanagar
1824.0,3.0,3,125.0,1st Block Jayanagar
750.0,1.0,1,56.25,1st Block Jayanagar
6000.0,5.0,4,400.0,1st Block Jayanagar
2400.0,3.0,3,170.0,1st Block Jayanagar
1500.0,2.0,3,98.0,1st Block Jayanagar
3095.0,3.0,3,350.0,1st Block Jayanagar
1200.0,1.0,1,28.0,1st Block Jayanagar
1500.0,3.0,3,100.0,1st Block Jayanagar
1560.0,5.0,5,145.0,1st Block Jayanagar
1560.0,3.0,3,188.0,1st Block Jayanagar
485.0,1.0,1,15.0,1st Block Jayanagar
1200.0,3.0,3,130.0,1st Block Jayanagar
1050.0,2.0,2,67.0,1st Block Jayanagar
1596.0,3.0,3,105.0,1st Block Jayanagar
1200.0,3.0,3,85.0,1st Block Jayanagar
1132.0,2.0,2,67.0,1st Block Jayanagar
1515.0,3.0,3,88.0,1st Block Jayanagar
1380.0,2.0,2,80.0,1st Block Jayanagar
4346.0,5.0,4,500.0,1st Block Jayanagar
2200.0,3.0,3,187.0,1st Block Jayanagar
3329.0,3.0,3,330.0,1st Block Jayanagar
3600.0,4.0,4,300.0,1st Block Jayanagar
3500.0,3.0,4,450.0,1st Block Jayanagar
1093.0,2.0,2,65.0,1st Block Jayanagar
1535.0,3.0,3,95.0,1st Block Jayanagar
1100.0,2.0,2,62.7,1st Block Jayanagar
2197.0,4.0,3,280.0,1st Block Jayanagar
1100.0,2.0,2,60.0,1st Block Jayanagar
1600.0,3.0,4,172.0,1st Block Jayanagar
1450.0,2.0,3,85.0,1st Block Jayanagar
2000.0,3.0,4,166.0,1st Block Jayanagar
1756.0,3.0,3,100.0,1st Block Jayanagar
1532.0,3.0,3,92.0,1st Block Jayanagar
1650.0,3.0,3,110.0,1st Block Jayanagar
1200.0,2.0,2,66.0,1st Block Jayanagar
1525.0,2.0,3,122.0,1st Block Jayanagar
2400.0,3.0,4,200.0,1st Block Jayanagar
1000.0,2.0,2,130.0,1st Block Jayanagar
3040.0,1.0,2,180.0,1st Block Jayanagar
1390.0,3.0,3,120.0,1st Block Jayanagar
1135.0,2.0,2,68.0,1st Block Jayanagar
900.0,2.0,2,55.0,1st Block Jayanagar
2500.0,3.0,3,250.0,1st Block Jayanagar
1168.0,3.0,3,70.0,1st Block Jayanagar
2100.0,4.0,4,155.0,1st Block Jayanagar
1515.0,3.0,3,93.93,1st Block Jayanagar
2700.0,4.0,6,214.0,1st Block Jayanagar
2000.0,3.0,3,210.0,1st Block Jayanagar
2400.0,4.0,5,300.0,1st Block Jayanagar
1760.0,3.0,3,176.0,1st Block Jayanagar
595.0,1.0,1,42.0,1st Block Jayanagar
1170.0,2.0,2,86.0,1st Block Jayanagar
2200.0,4.0,4,235.0,1st Block Jayanagar
1650.0,3.0,3,175.0,1st Block Jayanagar
1670.0,3.0,3,91.86,1st Block Jayanagar
1250.0,2.0,3,80.0,1st Block Jayanagar
1650.0,4.0,3,160.0,1st Block Jayanagar
800.0,2.0,2,50.0,1st Block Jayanagar
1225.0,2.0,2,150.0,1st Block Jayanagar
3675.0,4.0,4,367.0,1st Block Jayanagar
1200.0,2.0,2,150.0,1st Block Jayanagar
1350.0,2.0,2,80.0,1st Block Jayanagar
1614.0,3.0,3,110.0,1st Block Jayanagar
1188.0,2.0,2,73.0,1st Block Jayanagar
1480.0,3.0,3,90.0,1st Block Jayanagar
680.0,2.0,2,42.0,1st Block Jayanagar
955.0,2.0,2,53.55,1st Block Jayanagar
2479.13,3.0,3,215.0,1st Block Jayanagar
1100.0,2.0,2,106.0,1st Block Jayanagar
1925.0,3.0,3,120.0,1st Block Jayanagar
650.0,1.0,1,26.0,1st Block Jayanagar
2000.0,3.0,3,207.0,1st Block Jayanagar
1050.0,2.0,2,110.0,1st Block Jayanagar
2204.0,2.0,3,305.0,1st Block Jayanagar
1685.0,2.0,3,110.0,1st Block Jayanagar
1550.0,3.0,3,110.0,1st Block Jayanagar
500.0,1.0,1,20.0,1st Block Jayanagar
3155.0,4.0,3,370.0,1st Block Jayanagar
1765.0,3.0,3,105.0,1st Block Jayanagar
1265.0,2.0,2,70.0,1st Block Jayanagar
1012.0,2.0,2,59.0,1st Block Jayanagar
2045.0,4.0,3,154.0,1st Block Jayanagar
2400.0,4.0,6,280.0,1st Block Jayanagar
581.91,2.0,1,25.0,1st Block Jayanagar
1158.0,2.0,3,85.0,1st Block Jayanagar
925.0,2.0,2,51.0,1st Block Jayanagar
1415.0,2.0,2,110.0,1st Block Jayanagar
4750.0,5.0,4,600.0,1st Block Jayanagar
1840.0,3.0,3,155.0,1st Block Jayanagar
1350.0,2.0,2,185.0,1st Block Jayanagar
824.0,2.0,2,60.0,1st Block Jayanagar
1340.0,2.0,3,100.0,1st Block Jayanagar
1620.0,2.0,3,110.0,1st Block Jayanagar
1533.0,3.0,3,115.0,1st Block Jayanagar
1560.0,3.0,3,85.0,1st Block Jayanagar
750.0,1.0,1,25.0,1st Block Jayanagar
1375.0,2.0,3,85.0,1st Block Jayanagar
1500.0,3.0,3,88.0,1st Block Jayanagar
1140.0,2.0,2,76.0,1st Block Jayanagar
1198.0,2.0,2,84.0,1st Block Jayanagar
4000.0,4.0,4,520.0,1st Block Jayanagar
1370.0,2.0,2,75.0,1st Block Jayanagar
1000.0,1.0,2,55.0,1st Block Jayanagar
1200.0,2.0,2,125.0,1st Block Jayanagar
1050.0,1.0,1,70.0,1st Block Jayanagar
1200.0,2.0,3,80.0,1st Block Jayanagar
400.0,1.0,1,14.0,1st Block Jayanagar
1575.0,4.0,5,150.0,1st Block Jayanagar
4800.0,5.0,4,629.0,1st Block Jayanagar
1200.0,2.0,2,70.0,1st Block Jayanagar
1100.0,2.0,2,60.0,1st Block Jayanagar
1300.0,2.0,2,79.0,1st Block Jayanagar
3500.0,4.0,4,350.0,1st Block Jayanagar
1000.0,2.0,3,110.0,1st Block Jayanagar
800.0,1.0,1,100.0,1st Block Jayanagar
2400.0,3.0,3,260.0,1st Block Jayanagar
1533.0,3.0,3,85.0,1st Block Jayanagar
1452.55,2.0,2,110.0,1st Block Jayanagar
2357.0,3.0,3,151.0,1st Block Jayanagar
1170.0,2.0,2,105.0,1st Block Jayanagar
1411.0,3.0,3,91.72,1st Block Jayanagar
3095.0,3.0,3,375.0,1st Block Jayanagar
1100.0,3.0,3,78.0,1st Block Jayanagar
3600.0,4.0,4,365.0,1st Block Jayanagar
1945.0,3.0,3,120.0,1st Block Jayanagar
1650.0,3.0,3,165.0,1st Block Jayanagar
1550.0,2.0,3,150.0,1st Block Jayanagar
1150.0,2.0,3,75.0,1st Block Jayanagar
1200.0,3.0,3,74.0,1st Block Jayanagar
1229.0,3.0,3,86.03,1st Block Jayanagar
1030.0,2.0,2,61.0,1st Block Jayanagar
600.0,1.0,1,32.0,1st Block Jayanagar
1165.0,2.0,2,135.0,1st Block Jayanagar
3000.0,4.0,4,240.0,1st Block Jayanagar
1315.0,2.0,2,90.0,1st Block Jayanagar
1210.0,2.0,2,72.0,1st Block Jayanagar
30000.0,4.0,4,2100.0,1st Block Jayanagar
1170.0,2.0,2,68.0,1st Block Jayanagar
1600.0,2.0,2,110.0,1st Block Jayanagar
1370.0,2.0,3,75.0,1st Block Jayanagar
1980.0,3.0,3,224.0,1st Block Jayanagar
1700.0,3.0,3,97.0,1st Block Jayanagar
1900.0,3.0,3,160.0,1st Block Jayanagar
1100.0,2.0,2,75.0,1st Block Jayanagar
1929.0,3.0,3,115.0,1st Block Jayanagar
3161.0,4.0,4,214.0,1st Block Jayanagar
3515.0,3.0,3,420.0,1st Block Jayanagar
1100.0,2.0,2,70.0,1st Block Jayanagar
700.0,1.0,1,41.0,1st Block Jayanagar
3000.0,3.0,3,250.0,1st Block Jayanagar
1100.0,2.0,2,61.0,1st Block Jayanagar
1260.0,1.0,1,41.0,1st Block Jayanagar
1500.0,1.0,1,37.5,1st Block Jayanagar
600.0,1.0,1,17.0,1st Block Jayanagar
1165.0,2.0,2,75.0,1st Block Jayanagar
1272.0,4.0,3,75.0,1st Block Jayanagar
1600.0,5.0,5,140.0,1st Block Jayanagar
1000.0,2.0,3,65.0,1st Block Jayanagar
2400.0,4.0,3,325.0,1st Block Jayanagar
1463.0,1.0,2,142.0,1st Block Jayanagar
2401.0,3.0,3,185.0,1st Block Jayanagar
1875.0,2.0,3,235.0,1st Block Jayanagar
890.0,1.0,1,75.0,1st Block Jayanagar
2400.0,3.0,3,290.0,1st Block Jayanagar
1690.0,3.0,3,100.0,1st Block Jayanagar
1350.0,2.0,2,90.0,1st Block Jayanagar
1460.0,3.0,3,88.0,1st Block Jayanagar
1685.0,3.0,3,95.0,1st Block Jayanagar
800.0,1.0,1,52.0,1st Block Jayanagar
4000.0,5.0,4,280.0,1st Block Jayanagar
792.0,2.0,2,70.0,1st Block Jayanagar
2400.0,5.0,5,235.0,1st Block Jayanagar
461.82,1.0,1,31.7,1st Block Jayanagar
1500.0,2.0,3,85.0,1st Block Jayanagar
1260.0,2.0,2,75.0,1st Block Jayanagar
2820.0,3.0,3,285.0,1st Block Jayanagar
1950.0,3.0,3,130.0,1st Block Jayanagar
1350.0,2.0,3,140.0,1st Block Jayanagar
4051.0,4.0,4,345.0,1st Block Jayanagar
2100.0,3.0,3,170.0,1st Block Jayanagar
1991.0,3.0,3,160.0,1st Block Jayanagar
1200.0,3.0,3,66.0,1st Block Jayanagar
3000.0,4.0,4,342.0,1st Block Jayanagar
2400.0,6.0,6,245.0,1st Block Jayanagar
1375.0,2.0,2,105.0,1st Block Jayanagar
1693.0,3.0,3,108.0,1st Block Jayanagar
1150.0,2.0,3,77.5,1st Block Jayanagar
1058.0,2.0,2,60.0,1st Block Jayanagar
900.0,1.0,1,30.0,1st Block Jayanagar
1672.0,3.0,3,150.0,1st Block Jayanagar
1250.0,3.0,3,139.0,1st Block Jayanagar
1468.0,3.0,2,130.0,1st Block Jayanagar
1480.0,2.0,3,145.0,1st Block Jayanagar
2280.0,3.0,3,285.0,1st Block Jayanagar
2000.0,3.0,3,200.0,1st Block Jayanagar
1080.0,2.0,3,75.0,1st Block Jayanagar
2400.0,2.0,3,150.0,1st Block Jayanagar
1125.0,2.0,2,75.0,1st Block Jayanagar
1596.0,3.0,3,95.0,1st Block Jayanagar
1639.0,3.0,3,123.0,1st Block Jayanagar
1740.0,3.0,3,199.0,1st Block Jayanagar
1372.0,2.0,3,90.0,1st Block Jayanagar
6200.0,5.0,5,720.0,1st Block Jayanagar
925.0,2.0,2,63.0,1st Block Jayanagar
1200.0,3.0,4,95.0,1st Block Jayanagar
1200.0,2.0,2,79.0,1st Block Jayanagar
2500.0,3.0,3,270.0,1st Block Jayanagar
1584.0,3.0,4,145.0,1st Block Jayanagar
1570.0,3.0,3,115.0,1st Block Jayanagar
3000.0,3.0,3,400.0,1st Block Jayanagar
1750.0,3.0,3,180.0,1st Block Jayanagar
1500.0,1.0,2,160.0,1st Block Jayanagar
2100.0,6.0,6,275.0,1st Block Jayanagar
705.0,1.0,1,36.5,1st Block Jayanagar
1340.0,3.0,3,77.0,1st Block Jayanagar
1260.0,1.0,1,41.0,1st Block Jayanagar
1200.0,2.0,2,125.0,1st Block Jayanagar
1270.0,2.0,4,175.0,1st Block Jayanagar
1200.0,3.0,3,130.0,1st Block Jayanagar
3100.0,5.0,4,385.0,1st Block Jayanagar
1200.0,4.0,4,150.0,1st Block Jayanagar
3259.0,3.0,3,270.0,1st Block Jayanagar
596.0,1.0,1,42.0,1st Block Jayanagar
10000.0,16.0,16,550.0,1st Block Jayanagar
1200.0,4.0,4,110.0,1st Block Jayanagar
1910.0,3.0,3,190.0,1st Block Jayanagar
1750.0,3.0,3,149.0,1st Block Jayanagar
985.0,2.0,2,63.0,1st Block Jayanagar
1300.0,2.0,2,129.0,1st Block Jayanagar
1490.0,2.0,3,88.0,1st Block Jayanagar
650.0,1.0,1,30.0,1st Block Jayanagar
1500.0,2.0,3,89.99,1st Block Jayanagar
1350.0,4.0,4,145.0,1st Block Jayanagar
910.0,1.0,1,42.0,1st Block Jayanagar
532.0,1.0,1,22.49,1st Block Jayanagar
1060.0,3.0,3,62.0,1st Block Jayanagar
1550.0,2.0,2,160.0,1st Block Jayanagar
1000.0,2.0,2,80.0,1st Block Jayanagar
1500.0,2.0,3,97.0,1st Block Jayanagar
1865.0,4.0,3,140.0,1st Block Jayanagar
3500.0,4.0,4,245.0,1st Block Jayanagar
1320.0,2.0,3,73.0,1st Block Jayanagar
2150.0,6.0,6,205.0,1st Block Jayanagar
675.0,3.0,2,52.0,1st Block Jayanagar
1801.0,3.0,3,139.0,1st Block Jayanagar
2990.0,4.0,4,324.0,1st Block Jayanagar
2400.0,2.0,2,160.0,1st Block Jayanagar
1150.0,2.0,2,75.0,1st Block Jayanagar
1200.0,3.0,3,165.0,1st Block Jayanagar
1390.0,2.0,3,80.0,1st Block Jayanagar
1550.0,2.0,3,90.0,1st Block Jayanagar
1500.0,4.0,4,110.0,1st Block Jayanagar
1839.0,3.0,3,165.0,1st Block Jayanagar
900.0,2.0,2,70.0,1st Block Jayanagar
1500.0,3.0,3,149.0,1st Block Jayanagar
750.0,2.0,1,50.0,1st Block Jayanagar
600.0,3.0,2,75.0,1st Block Jayanagar
1605.0,2.0,3,85.0,1st Block Jayanagar
1500.0,1.0,1,19.5,1st Block Jayanagar
1200.0,2.0,2,70.0,1st Block Jayanagar
1200.0,2.0,2,160.0,1st Block Jayanagar
1904.0,3.0,3,155.0,1st Block Jayanagar
2770.0,4.0,3,315.0,1st Block Jayanagar
813.0,1.0,1,39.0,1st Block Jayanagar
1630.0,2.0,3,97.78,1st Block Jayanagar
2425.0,4.0,4,173.0,1st Block Jayanagar
1280.0,2.0,2,75.0,1st Block Jayanagar
735.0,1.0,1,75.0,1st Block Jayanagar
500.0,1.0,1,24.0,1st Block Jayanagar
1200.0,4.0,3,145.0,1st Block Jayanagar
1200.0,2.0,2,100.0,1st Block Jayanagar
1200.0,3.0,3,160.0,1st Block Jayanagar
1265.0,2.0,3,82.0,1st Block Jayanagar
1850.0,3.0,3,98.0,1st Block Jayanagar
2360.0,4.0,4,150.0,1st Block Jayanagar
1030.0,2.0,2,77.25,1st Block Jayanagar
2000.0,3.0,3,160.0,1st Block Jayanagar
1575.0,3.0,3,93.0,1st Block Jayanagar
1300.0,2.0,3,70.0,1st Block Jayanagar
1380.0,2.0,2,75.0,1st Block Jayanagar
3100.0,3.0,3,250.0,1st Block Jayanagar
1190.0,2.0,2,100.0,1st Block Jayanagar
1827.0,3.0,3,100.0,1st Block Jayanagar
1500.0,3.0,3,95.0,1st Block Jayanagar
1645.0,3.0,3,95.0,1st Block Jayanagar
1200.0,4.0,4,140.0,1st Block Jayanagar
1097.0,2.0,2,65.0,1st Block Jayanagar
1600.0,3.0,4,165.0,1st Block Jayanagar
900.0,2.0,2,110.0,1st Block Jayanagar
1200.0,2.0,2,125.0,1st Block Jayanagar
1355.0,2.0,2,75.0,1st Block Jayanagar
7500.0,4.0,4,900.0,1st Block Jayanagar
4104.0,4.0,4,360.0,1st Block Jayanagar
2080.0,2.0,2,150.0,1st Block Jayanagar
1505.0,2.0,2,90.0,1st Block Jayanagar
1200.0,3.0,3,95.75,1st Block Jayanagar
1810.0,4.0,3,148.0,1st Block Jayanagar
1530.0,2.0,3,97.0,1st Block Jayanagar
1500.0,2.0,3,130.0,1st Block Jayanagar
1400.0,2.0,2,80.0,1st Block Jayanagar
1533.0,3.0,3,150.0,1st Block Jayanagar
745.0,2.0,2,50.0,1st Block Jayanagar
1355.0,2.0,2,95.0,1st Block Jayanagar
833.0,1.0,1,49.0,1st Block Jayanagar
3000.0,5.0,4,270.0,1st Block Jayanagar
1220.0,2.0,2,68.0,1st Block Jayanagar
3811.0,3.0,4,475.0,1st Block Jayanagar
1545.0,3.0,3,85.0,1st Block Jayanagar
1350.0,2.0,2,110.0,1st Block Jayanagar
1200.0,2.0,3,68.0,1st Block Jayanagar
2000.0,4.0,5,180.0,1st Block Jayanagar
1280.0,4.0,4,115.0,1st Block Jayanagar
1200.0,3.0,3,85.0,1st Block Jayanagar
1655.0,3.0,3,155.0,1st Block Jayanagar
1150.0,2.0,2,74.0,1st Block Jayanagar
1200.0,2.0,3,108.0,1st Block Jayanagar
1200.0,2.0,2,75.0,1st Block Jayanagar
1500.0,2.0,2,203.0,1st Block Jayanagar
4500.0,9.0,9,500.0,1st Block Jayanagar
1550.0,3.0,3,160.0,1st Block Jayanagar
1758.0,3.0,3,95.0,1st Block Jayanagar
3179.0,5.0,4,351.0,1st Block Jayanagar
1200.0,3.0,2,85.0,1st Block Jayanagar
1800.0,3.0,3,140.0,1st Block Jayanagar
3900.0,4.0,4,333.0,1st Block Jayanagar
2400.0,4.0,3,200.0,1st Block Jayanagar
1645.0,3.0,3,87.5,1st Block Jayanagar
2600.0,3.0,3,140.0,1st Block Jayanagar
950.0,2.0,2,60.0,1st Block Jayanagar
1900.0,3.0,3,205.0,1st Block Jayanagar
1402.0,2.0,3,85.0,1st Block Jayanagar
2100.0,3.0,3,240.0,1st Block Jayanagar
1200.0,3.0,3,140.0,1st Block Jayanagar
814.0,2.0,2,55.0,1st Block Jayanagar
1590.0,3.0,3,120.0,1st Block Jayanagar
1450.0,2.0,3,89.6,1st Block Jayanagar
1340.0,2.0,2,77.0,1st Block Jayanagar
1665.0,3.0,3,105.0,1st Block Jayanagar
2300.0,4.0,4,200.0,1st Block Jayanagar
1210.0,2.0,2,76.0,1st Block Jayanagar
1065.0,2.0,2,58.0,1st Block Jayanagar
1636.0,3.0,3,97.0,1st Block Jayanagar
3600.0,4.0,4,450.0,1st Block Jayanagar
1200.0,3.0,3,72.0,1st Block Jayanagar
1000.0,1.0,2,75.0,1st Block Jayanagar
1170.0,2.0,2,86.0,1st Block Jayanagar
4830.0,5.0,4,390.0,1st Block Jayanagar
850.0,2.0,2,75.0,1st Block Jayanagar
2065.0,3.0,3,130.0,1st Block Jayanagar
1150.0,2.0,2,125.0,1st Block Jayanagar
2550.0,4.0,3,290.0,1st Block Jayanagar
3080.0,2.0,4,285.0,1st Block Jayanagar
450.0,1.0,1,25.0,1st Block Jayanagar
1100.0,2.0,2,85.0,1st Block Jayanagar
1036.0,2.0,2,110.0,1st Block Jayanagar
1376.0,4.0,4,156.0,1st Block Jayanagar
1080.0,2.0,2,62.0,1st Block Jayanagar
1475.0,2.0,3,200.0,1st Block Jayanagar
1200.0,3.0,3,96.25,1st Block Jayanagar
2631.0,3.0,4,200.0,1st Block Jayanagar
830.0,2.0,2,60.0,1st Block Jayanagar
1500.0,2.0,2,88.0,1st Block Jayanagar
856.0,2.0,2,48.0,1st Block Jayanagar
1143.0,2.0,2,62.0,1st Block Jayanagar
1117.0,2.0,2,110.0,1st Block Jayanagar
600.0,1.0,1,43.0,1st Block Jayanagar
1200.0,3.0,3,70.0,1st Block Jayanagar
2675.0,4.0,4,290.0,1st Block Jayanagar
1477.0,2.0,3,80.0,1st Block Jayanagar
3500.0,5.0,4,450.0,1st Block Jayanagar
1793.0,3.0,3,98.0,1st Block Jayanagar
1020.0,2.0,2,62.0,1st Block Jayanagar
3300.0,5.0,4,318.0,1st Block Jayanagar
1200.0,3.0,3,165.0,1st Block Jayanagar
1718.0,3.0,3,223.0,1st Block Jayanagar
1200.0,2.0,3,75.0,1st Block Jayanagar
985.0,2.0,2,55.0,1st Block Jayanagar
1030.0,2.0,2,80.0,1st Block Jayanagar
1150.0,2.0,2,69.0,1st Block Jayanagar
1500.0,2.0,3,90.0,1st Block Jayanagar
900.0,2.0,2,55.0,1st Block Jayanagar
1750.0,2.0,4,225.0,1st Block Jayanagar
1100.0,2.0,2,78.0,1st Block Jayanagar
1180.0,2.0,2,74.0,1st Block Jayanagar
1540.0,3.0,3,85.0,1st Block Jayanagar
1800.0,3.0,3,230.0,1st Block Jayanagar
2000.0,3.0,3,120.0,1st Block Jayanagar
2000.0,3.0,3,145.0,1st Block Jayanagar
500.0,1.0,1,15.0,1st Block Jayanagar
3160.0,4.0,4,206.0,1st Block Jayanagar
922.0,2.0,2,70.0,1st Block Jayanagar
850.0,2.0,2,72.0,1st Block Jayanagar
1200.0,1.0,2,65.0,1st Block Jayanagar
1233.0,2.0,2,100.0,1st Block Jayanagar
1936.0,3.0,3,110.0,1st Block Jayanagar
1652.5,3.0,3,90.0,1st Block Jayanagar
1500.0,3.0,3,138.0,1st Block Jayanagar
700.0,2.0,2,43.0,1st Block Jayanagar
1750.0,3.0,3,170.0,1st Block Jayanagar
1365.0,3.0,3,99.0,1st Block Jayanagar
708.0,1.0,2,55.0,1st Block Jayanagar
1680.0,3.0,3,135.0,1st Block Jayanagar
990.0,2.0,2,58.0,1st Block Jayanagar
1240.0,2.0,2,100.0,1st Block Jayanagar
1810.0,3.0,3,118.0,1st Block Jayanagar
2005.0,3.0,3,240.0,1st Block Jayanagar
1000.0,2.0,2,97.0,1st Block Jayanagar
1430.0,3.0,3,78.65,1st Block Jayanagar
1200.0,2.0,1,45.0,1st Block Jayanagar
840.0,1.0,1,75.0,1st Block Jayanagar
1760.0,2.0,3,116.0,1st Block Jayanagar
3317.5,5.0,4,268.5,1st Block Jayanagar
600.0,1.0,2,52.0,1st Block Jayanagar
1670.0,3.0,3,160.0,1st Block Jayanagar
1200.0,2.0,3,75.6,1st Block Jayanagar
2400.0,5.0,5,285.0,1st Block Jayanagar
2100.0,4.0,4,150.0,1st Block Jayanagar
1550.0,4.0,4,120.0,1st Block Jayanagar
905.0,2.0,2,50.0,1st Block Jayanagar
1495.0,3.0,3,200.0,1st Block Jayanagar
550.0,1.0,1,23.0,1st Block Jayanagar
1080.0,2.0,3,75.0,1st Block Jayanagar
1537.0,3.0,3,110.0,1st Block Jayanagar
1750.0,3.0,3,150.0,1st Block Jayanagar
2800.0,7.0,7,250.0,1st Block Jayanagar
1191.0,2.0,2,90.0,1st Block Jayanagar
2849.0,5.0,4,250.0,1st Block Jayanagar
827.0,2.0,2,45.0,1st Block Jayanagar
1205.0,2.0,2,70.0,1st Block Jayanagar
2200.0,4.0,3,160.0,1st Block Jayanagar
1900.0,3.0,3,155.0,1st Block Jayanagar
1200.0,1.0,2,95.0,1st Block Jayanagar
1100.0,2.0,2,61.0,1st Block Jayanagar
1100.0,2.0,2,110.0,1st Block Jayanagar
1942.0,3.0,3,155.0,1st Block Jayanagar
1200.0,4.0,3,80.0,1st Block Jayanagar
1515.0,3.0,3,90.0,1st Block Jayanagar
1200.0,4.0,4,95.0,1st Block Jayanagar
1200.0,1.0,1,69.0,1st Block Jayanagar
1717.0,3.0,3,99.0,1st Block Jayanagar
